voice,0458-03-13 22:41:26,skill,4-1
number,1903-02-12 01:42:35,growth,8-8
campaign,1877-08-12 17:26:59,receive,2-2
poor,0791-05-08 16:44:12,main,8-6
talk,1313-03-06 12:57:48,bring,9-4
education,1174-04-24 12:28:23,environmental,9-7
no,1498-08-25 20:28:20,Republican,5-4
career,0845-10-30 14:29:26,family,1-4
property,1961-11-06 01:48:41,other,2-7
around,0912-09-28 16:27:59,here,8-4
understand,1904-10-26 11:56:07,any,4-3
edge,0431-07-25 08:42:19,employee,1-6
meeting,1316-04-05 19:00:39,chance,2-3
service,0273-02-20 16:37:34,operation,3-1
something,0002-11-21 11:30:44,wall,2-7
over,0361-07-30 06:49:12,military,5-8
leg,0258-11-09 12:07:43,smile,4-9
concern,1979-06-20 13:35:37,major,7-9
staff,1685-11-23 10:50:00,happy,8-8
gas,1521-10-29 23:06:34,particularly,1-7
third,1669-06-16 06:30:19,professor,9-7
need,1036-02-18 22:53:42,most,5-8
American,1695-02-20 01:02:11,wish,3-2
owner,1600-01-25 09:23:14,vote,8-4
section,1428-04-04 22:53:36,either,3-7
involve,1134-11-12 14:35:35,Mrs,7-9
tough,0320-08-09 12:32:18,remember,5-1
quickly,1062-05-11 00:27:46,memory,3-9
entire,1702-02-11 05:01:30,step,6-5
pull,1448-08-01 12:46:41,own,2-5
art,0685-05-21 17:22:51,it,6-1
radio,0793-05-24 19:06:36,produce,2-1
seven,1441-09-03 20:28:08,company,9-8
read,0060-01-03 11:53:50,practice,2-1
including,1736-01-09 15:13:48,father,1-1
six,1178-05-16 00:59:02,campaign,3-8
available,1063-03-31 00:39:59,herself,6-3
program,1812-12-22 09:08:16,hundred,1-8
everybody,1516-02-01 20:26:16,hair,4-4
any,0204-07-28 11:23:21,specific,5-2
there,1598-12-05 00:12:20,air,8-4
treatment,0352-10-22 05:00:17,story,6-9
public,0697-05-13 23:11:16,develop,6-1
consumer,0907-09-01 21:42:51,mission,3-7
try,0495-07-31 04:31:12,cost,6-5
still,0078-12-22 06:18:47,fact,5-5
think,1324-04-24 11:17:36,community,1-2
turn,0245-05-13 08:23:26,food,4-9
only,1907-02-18 14:18:27,conference,7-3
too,0324-03-03 11:10:37,mouth,8-7
per,1518-07-22 15:53:14,result,3-6
value,0222-06-14 13:31:28,court,7-9
remain,0626-09-07 15:47:36,work,5-1
of,0723-03-09 00:49:44,woman,9-8
security,0702-06-01 00:51:23,prepare,2-7
stock,1673-05-08 21:56:20,measure,3-5
including,1929-04-16 01:12:13,among,7-2
any,0440-08-31 14:47:53,tend,4-4
size,0269-08-12 01:24:59,short,9-6
will,1742-08-07 08:12:21,against,3-4
certainly,0066-07-30 18:28:26,also,3-1
if,0171-03-27 01:35:42,idea,7-2
must,1439-05-23 22:30:34,position,6-9
final,0005-06-03 20:49:16,into,2-7
buy,1597-03-14 01:27:55,concern,5-9
else,1759-11-05 08:00:06,hit,3-5
size,0973-04-21 07:04:09,memory,5-6
American,1834-07-27 03:43:09,wall,6-6
rich,0665-01-14 06:50:56,thought,9-3
positive,0658-01-29 05:23:49,concern,5-7
computer,0881-07-10 18:51:44,student,8-6
network,1035-04-20 10:36:13,over,6-5
recently,0509-12-13 13:29:39,yourself,3-1
food,0945-07-28 02:24:53,east,7-6
least,1801-06-13 01:03:37,build,2-8
so,1258-10-26 18:44:32,strategy,5-4
reach,0154-08-17 10:22:06,affect,4-5
who,1472-02-07 18:57:55,fine,3-2
program,1397-06-03 04:46:35,over,4-2
down,0804-04-16 19:54:07,before,8-7
crime,0036-06-29 12:28:31,learn,6-8
us,1554-12-06 08:53:10,decade,8-9
deep,0607-04-02 12:10:57,science,6-9
produce,1740-01-04 16:26:57,we,1-3
whatever,1555-06-01 12:59:42,training,3-5
remember,0595-03-04 02:23:25,cultural,9-2
save,0703-07-06 01:03:43,talk,1-9
thank,0509-05-21 07:40:50,hospital,2-6
up,1343-02-06 02:47:45,best,8-1
lot,1043-08-18 10:12:34,then,5-6
else,0912-10-27 02:28:01,high,7-4
including,0772-10-15 03:52:33,read,4-7
respond,1335-01-29 21:31:39,later,3-1
under,0065-06-07 19:50:55,describe,8-3
notice,0409-07-23 07:33:01,his,7-5
almost,0386-04-22 00:12:42,value,2-2
pressure,0341-11-09 16:08:03,sell,7-6
network,1293-12-30 08:35:57,second,7-4
practice,1991-09-23 10:07:54,group,9-6
bring,1547-06-22 21:53:19,whose,5-9
physical,1569-08-29 02:24:40,word,3-1
national,0628-12-26 00:07:06,ago,1-3
check,0359-12-21 17:43:58,instead,9-1
especially,1210-06-25 20:23:51,scene,3-5
away,1183-07-28 16:32:17,improve,9-8
nice,0720-02-29 08:04:11,social,6-5
network,0438-10-17 09:18:05,another,3-7
support,1399-05-26 06:02:36,radio,3-9
resource,1487-08-04 19:28:21,meet,5-9
especially,1443-11-26 00:30:49,shoulder,9-4
edge,1266-11-02 12:27:15,do,8-1
concern,1512-02-08 14:28:02,property,4-4
speech,0489-07-27 10:25:42,probably,4-2
guy,1290-04-29 19:35:28,knowledge,1-1
three,0557-06-15 01:52:36,could,5-9
several,0404-11-07 21:07:56,thousand,6-8
behind,1271-12-11 11:17:56,work,2-2
so,0815-02-26 19:58:41,dinner,7-5
movement,0256-08-23 16:11:29,traditional,8-3
military,0029-04-07 19:26:04,trade,4-5
fish,0350-02-15 13:56:17,whether,8-2
let,1503-08-01 12:48:23,consider,9-7
fund,1809-03-12 09:28:52,herself,2-9
tonight,0675-07-03 11:51:49,health,9-1
sister,1618-10-12 12:39:55,foot,5-8
name,1803-01-03 08:18:54,structure,3-5
western,0455-09-27 16:11:56,tax,5-3
customer,1885-03-18 22:21:19,environment,6-2
event,0461-04-28 03:14:00,officer,7-1
free,1356-06-18 04:07:54,glass,2-9
type,1277-06-19 04:19:55,national,1-4
several,0148-10-13 14:14:07,school,8-8
begin,1555-05-02 22:32:38,cup,1-5
within,1066-01-03 09:42:09,second,2-9
herself,0004-04-29 05:21:43,fill,8-3
beat,0048-05-05 19:31:34,outside,1-2
wall,0651-06-18 11:42:15,no,7-1
partner,1672-03-11 04:32:46,morning,5-5
price,0030-06-20 03:08:49,drive,2-1
control,1361-02-02 12:11:40,eight,3-1
player,0382-04-11 13:56:09,game,6-7
line,1193-02-17 22:05:54,apply,8-8
reason,1766-02-19 01:38:30,tree,1-9
culture,0517-11-02 23:00:35,process,5-4
likely,0435-02-20 04:43:40,avoid,4-2
though,0436-02-18 03:55:42,check,4-5
writer,0756-03-11 07:23:07,care,5-6
left,0800-02-04 01:15:34,daughter,8-9
education,1578-11-19 09:36:55,audience,4-3
free,1660-04-26 08:05:57,late,6-5
visit,0896-06-18 19:11:57,see,1-3
cause,0456-06-28 21:52:38,during,2-8
media,1022-05-11 11:10:26,audience,2-9
position,0233-09-22 22:55:29,well,3-2
send,0379-06-08 12:15:53,keep,3-9
knowledge,1226-05-07 04:29:13,prevent,9-5
team,1616-08-28 14:40:14,only,4-3
enter,1264-09-24 05:37:14,question,9-2
trip,1920-03-29 19:18:25,seat,7-6
leader,1544-03-26 16:25:20,stand,8-5
those,0839-04-17 21:55:39,ever,4-4
Mr,0414-06-17 14:27:41,for,8-8
film,0215-08-20 10:27:05,clear,4-6
bank,1486-03-19 02:04:45,trade,7-5
senior,1549-05-10 03:01:37,become,2-4
war,0278-05-15 07:48:28,lose,4-8
safe,1287-03-01 01:54:03,again,9-5
wear,1897-06-25 13:21:40,cup,5-4
material,0417-05-30 13:03:50,make,4-3
also,0666-05-07 07:29:15,discuss,1-1
describe,2015-08-13 11:49:30,common,5-1
turn,1485-12-05 16:58:46,tonight,9-6
eight,1120-05-09 04:59:20,song,5-5
get,1793-12-08 14:02:57,guess,1-9
yourself,0885-03-09 04:31:01,seek,2-5
easy,1469-02-28 01:28:13,week,6-9
about,0884-06-11 03:07:19,speak,5-1
marriage,0185-04-17 15:12:40,while,8-1
bed,1886-06-04 12:15:30,spend,4-7
adult,1229-06-30 18:03:08,development,9-8
around,1773-11-23 09:09:00,real,5-4
adult,1519-02-07 11:57:42,reach,9-7
dinner,0382-04-11 10:49:54,against,9-9
movie,0493-01-11 19:28:57,our,5-5
he,1963-04-28 23:06:17,trade,1-7
sell,1757-10-21 00:22:45,determine,6-1
wide,0085-07-06 01:20:43,material,8-1
yes,1444-11-11 23:36:39,reach,6-7
idea,1556-12-16 07:02:12,main,9-3
catch,0124-06-02 23:16:34,artist,9-5
team,0901-10-01 10:24:42,chair,3-9
summer,0846-05-03 08:24:00,open,3-9
recognize,0986-07-27 12:10:48,too,1-9
choose,0392-06-27 12:54:40,possible,9-1
church,0399-09-20 17:13:51,amount,2-7
international,1293-10-10 05:31:40,away,9-1
help,1437-12-12 21:22:45,purpose,7-4
art,0451-09-07 02:30:10,leave,4-3
shoulder,1781-10-08 17:53:41,spend,8-8
country,1311-01-30 18:12:02,pull,3-2
or,0807-07-26 01:17:37,must,7-5
fact,1953-03-19 21:26:34,fast,1-8
either,0732-03-22 00:58:58,natural,6-4
early,0101-07-12 07:17:33,shake,3-2
police,0225-10-12 10:37:04,good,3-1
very,0394-04-23 08:52:55,them,1-4
season,1224-10-02 15:24:17,detail,2-1
local,0266-07-11 23:51:46,arrive,6-7
kind,0901-02-23 11:24:46,blue,7-5
effect,0611-08-02 15:45:44,sport,9-3
author,0686-03-31 19:32:50,drug,3-6
model,0212-07-27 16:16:36,deal,5-5
right,1742-09-30 12:03:31,very,9-6
protect,0524-05-10 22:23:17,might,9-9
product,1855-06-27 19:12:10,assume,4-9
visit,0410-10-26 16:53:24,name,3-5
message,0582-02-28 12:21:50,result,8-1
let,1289-08-11 12:58:46,officer,8-8
turn,0728-10-29 12:41:16,particular,4-7
security,1181-02-07 02:28:39,tough,6-9
language,0295-09-23 16:03:22,collection,8-2
human,1859-06-09 05:17:43,toward,4-9
house,1515-03-13 05:38:55,southern,9-5
respond,1627-12-02 10:34:54,him,6-3
important,1445-01-30 18:40:41,hundred,1-6
or,1746-12-07 19:09:42,challenge,7-8
by,0660-09-04 02:03:22,community,4-3
another,1925-03-24 03:59:42,national,3-7
pick,1473-01-22 13:18:15,action,4-7
window,0245-02-26 11:54:12,peace,4-8
agency,0164-07-11 12:03:32,international,9-6
east,1243-08-17 07:11:36,effort,6-4
support,0732-01-26 11:10:56,site,9-7
huge,0197-02-07 12:50:29,back,2-8
early,0174-02-21 15:19:12,thank,2-1
certain,0263-05-15 09:17:56,meet,8-9
these,1791-03-25 04:20:38,laugh,3-6
step,1955-04-24 02:34:53,through,4-1
lose,1706-01-16 19:41:42,direction,1-6
girl,0492-08-31 03:19:01,product,7-1
full,1652-09-29 11:35:50,run,8-4
they,1388-04-20 08:48:53,most,7-3
effect,1567-04-23 17:26:04,old,7-3
near,1074-02-02 08:23:57,win,8-9
environment,1443-12-24 10:47:59,former,7-1
deep,1825-03-11 04:38:48,writer,9-8
age,1432-05-27 19:02:43,range,8-3
hit,0631-10-22 14:07:05,national,5-9
style,1950-04-23 13:23:08,third,6-3
at,0769-07-04 16:26:06,spring,4-7
back,1289-09-05 00:43:16,through,1-8
source,0599-08-17 01:25:31,without,4-8
agreement,0415-06-29 20:07:06,seven,3-6
medical,0232-07-04 03:59:42,remain,7-6
base,0843-11-29 08:35:24,mission,1-5
reason,1627-01-20 22:55:53,film,5-8
establish,0729-01-27 02:54:11,including,7-7
agency,0098-02-24 19:14:52,size,6-9
thousand,1226-09-10 14:47:20,tell,1-3
field,0576-12-27 12:43:49,night,7-7
wall,1458-10-02 16:04:55,per,4-4
guess,0466-12-31 00:32:51,assume,1-9
speak,0534-12-09 15:49:04,name,4-9
individual,0665-11-13 15:36:58,lawyer,3-7
floor,1758-09-21 08:20:39,four,8-9
name,1608-04-21 06:49:15,tree,1-3
cell,1188-09-08 16:01:33,expect,4-2
street,0642-10-03 06:36:35,compare,4-7
individual,1524-04-07 22:50:41,clear,8-7
memory,1825-02-12 17:59:32,similar,9-7
note,1472-11-30 18:44:38,forget,5-5
land,0222-03-05 05:11:50,project,1-3
central,0923-09-26 05:41:43,director,3-2
thousand,1126-09-07 01:24:51,ask,8-5
southern,1401-10-09 23:30:36,data,9-3
common,0360-03-20 01:04:07,heart,6-9
doctor,0476-06-02 11:16:58,floor,1-8
evidence,0860-09-21 02:18:27,direction,9-3
machine,2004-02-27 11:16:38,long,5-6
writer,0507-06-30 21:45:02,community,9-8
together,0103-06-26 13:21:35,already,1-6
whole,0101-09-08 07:14:29,federal,5-7
capital,1768-08-15 23:38:29,picture,2-1
we,1205-07-09 00:40:32,foot,4-3
clear,0233-01-21 18:43:57,chance,7-3
man,0800-09-28 23:08:36,use,3-7
apply,0291-11-08 03:37:57,office,6-7
she,1594-08-25 08:20:25,out,1-1
current,0885-08-18 17:21:29,mention,3-6
week,1038-05-28 01:15:57,resource,8-3
many,1467-01-12 00:25:56,with,8-7
win,0858-08-15 00:57:32,few,7-5
avoid,1093-12-20 07:56:05,military,7-4
without,0660-04-30 21:56:49,party,8-3
draw,0291-06-13 05:32:27,result,9-1
behavior,1721-05-20 12:40:51,want,7-4
few,1226-08-02 14:50:25,red,4-8
game,0717-10-04 00:28:52,down,7-3
read,1085-07-12 16:48:10,laugh,1-1
later,0670-03-08 04:03:14,quickly,1-5
available,1838-03-21 10:24:19,herself,8-8
nor,0591-07-21 03:58:43,born,9-7
none,1195-10-18 14:04:47,stock,4-5
stay,0195-08-27 17:23:13,national,6-8
over,1124-04-30 16:13:06,pay,3-6
contain,1904-12-08 14:27:48,hit,3-8
start,0024-02-29 22:28:16,read,3-7
light,0382-04-14 11:58:41,guy,3-6
want,1918-12-01 13:37:25,true,7-7
drive,1343-11-29 04:02:45,generation,6-3
reason,0476-06-20 22:33:38,say,9-4
research,1149-12-09 09:09:16,foot,8-9
five,0466-12-24 12:32:26,Mr,2-2
let,1953-07-07 05:12:23,key,6-8
floor,1080-10-28 17:00:02,recent,3-3
management,1505-07-01 23:22:59,then,4-7
according,1308-02-14 10:03:50,name,3-8
science,0784-12-03 16:08:19,that,9-9
report,0263-12-13 06:44:21,himself,6-2
heavy,0418-05-08 22:41:10,focus,6-7
within,1162-12-23 11:43:02,there,5-4
give,0277-08-08 06:02:39,hot,6-8
sport,0424-08-01 05:00:41,eat,8-1
top,1922-12-29 09:13:03,director,1-8
break,0166-06-11 02:06:16,member,8-4
black,0729-08-26 17:54:01,town,2-4
best,0699-03-15 02:44:25,herself,3-6
fear,1991-02-13 09:38:59,sound,2-4
class,1419-10-07 13:14:42,official,7-9
director,0947-03-08 08:41:03,study,2-3
once,0632-07-22 02:12:06,building,3-3
also,0190-09-07 20:51:12,family,7-2
range,2010-06-02 17:27:47,second,9-5
force,1851-08-30 00:29:13,career,5-9
some,0162-11-19 21:05:21,production,9-5
make,0474-01-11 02:06:51,approach,1-8
listen,1895-01-08 16:07:23,evening,5-1
produce,0723-02-21 18:37:22,these,5-9
involve,0478-10-26 12:32:12,ago,2-3
section,1268-12-05 11:21:05,nature,4-4
network,1719-10-07 13:39:53,PM,2-7
try,0204-03-29 05:54:28,tell,6-8
standard,1040-01-12 13:06:31,seek,7-5
after,1725-10-07 18:34:53,establish,3-7
large,0320-11-24 16:23:05,prevent,6-5
begin,0913-03-28 22:53:21,medical,9-6
family,1356-11-23 12:37:21,long,6-6
wear,0326-12-07 23:45:24,serious,7-7
subject,1697-11-01 23:37:14,station,1-6
house,0174-07-30 10:44:15,crime,1-7
myself,0873-09-07 20:51:10,risk,8-8
age,0498-05-12 20:56:02,start,1-6
safe,1618-05-02 06:52:54,do,2-2
view,0191-12-01 21:53:40,including,7-6
young,1798-06-24 11:47:39,everybody,9-4
agreement,0901-08-21 17:02:55,perform,7-6
law,0421-03-28 22:35:01,task,1-1
tend,1980-02-27 17:15:01,relate,7-5
open,0810-02-14 08:12:52,chance,6-8
debate,0389-05-09 15:56:23,bring,1-4
position,0306-08-29 16:12:48,which,1-2
realize,0291-10-09 21:28:55,body,9-2
environmental,1614-10-06 05:37:51,article,3-3
level,0807-05-12 01:23:09,himself,8-5
yourself,0835-05-09 01:18:53,process,1-1
control,1519-02-21 22:24:52,over,2-9
cut,0097-07-03 09:49:48,society,2-8
and,0525-02-14 10:19:54,collection,3-7
son,1034-11-03 00:41:52,participant,2-7
race,0715-08-04 09:02:15,bad,1-2
show,0834-06-06 08:59:24,put,7-1
age,0738-08-21 10:48:05,take,4-3
article,1024-12-17 22:49:30,year,1-5
future,0651-10-27 15:22:41,then,4-5
rate,1634-12-26 06:09:00,religious,3-3
impact,0813-02-17 17:00:48,treatment,7-4
billion,1066-10-30 07:50:51,show,3-1
like,1750-12-08 05:28:53,become,6-1
happy,1477-08-07 03:18:17,least,1-7
human,0875-02-14 08:39:35,customer,6-2
you,0785-07-07 13:36:39,author,5-5
bill,1252-01-25 19:42:24,down,9-3
create,1380-08-01 14:06:34,audience,7-4
arm,0417-05-07 11:32:32,at,7-6
Democrat,0383-05-01 15:37:29,agree,6-9
question,0450-07-13 02:49:31,animal,9-5
several,1906-11-07 12:59:18,most,7-6
reason,1839-06-08 19:49:36,listen,7-9
price,1593-02-28 10:21:54,indeed,5-4
great,1429-02-15 05:29:53,down,2-9
response,1053-12-06 20:09:24,girl,1-8
hospital,1026-09-30 17:07:29,simply,5-4
above,0906-01-26 20:28:18,language,4-4
Mr,1896-07-03 01:25:04,push,5-6
citizen,1656-06-02 04:06:25,risk,5-3
responsibility,1712-05-31 16:27:25,theory,4-8
current,0100-11-15 21:10:17,activity,3-6
between,0007-02-03 05:28:31,best,9-5
attack,1245-11-02 23:42:12,leg,2-1
system,1948-07-17 08:45:40,he,4-3
appear,0110-09-10 09:16:41,decide,9-1
impact,1458-04-12 06:42:59,system,6-1
system,1894-12-12 13:56:40,lay,8-3
could,0467-11-08 01:42:19,race,6-6
identify,1571-10-21 07:52:37,eight,3-2
better,0943-12-04 04:52:37,establish,7-8
young,1459-02-17 09:49:06,miss,5-8
today,1877-06-30 10:04:50,industry,7-2
music,0619-08-23 09:53:15,star,6-6
economy,1657-01-08 13:42:22,available,9-3
officer,1578-11-23 18:37:36,impact,5-4
indeed,1829-11-30 02:58:42,including,6-9
surface,0616-04-04 16:44:47,event,3-7
street,1637-01-20 08:03:19,test,4-9
station,1523-01-31 15:19:03,inside,6-9
wall,1032-04-27 21:49:27,everything,5-9
shake,1643-01-07 02:14:26,to,5-8
around,1450-02-08 08:57:20,character,8-9
power,0122-03-11 10:23:40,experience,9-3
appear,0586-11-01 19:40:25,among,5-7
entire,1525-03-21 11:11:50,across,5-1
on,1825-05-04 06:43:04,choice,4-6
and,0585-05-30 23:27:44,admit,2-4
present,1798-09-04 14:36:34,happy,7-2
method,1657-04-08 09:29:13,though,5-6
wear,0917-03-08 11:23:37,professional,4-5
down,0852-03-08 22:10:57,speech,1-6
let,0937-03-24 23:03:03,door,4-2
article,1922-06-29 18:51:02,campaign,3-4
culture,1263-02-10 11:08:49,us,5-8
style,0657-03-29 14:28:00,section,3-1
remain,0281-02-01 20:43:12,huge,4-2
anything,1799-01-07 21:26:02,already,9-5
mother,1743-03-06 13:28:22,growth,8-2
race,1091-11-07 01:43:21,southern,9-1
common,1007-04-29 18:41:02,machine,7-8
her,0932-05-10 01:03:27,admit,7-7
relate,0614-09-17 20:06:47,senior,2-8
line,0288-12-10 07:26:04,agreement,1-4
accept,0922-08-04 14:39:55,court,5-8
be,1648-02-26 19:31:30,program,6-6
ability,0848-03-13 02:35:47,respond,5-7
join,1389-08-06 00:59:46,effort,2-4
community,2012-11-22 14:37:21,tell,5-7
live,1619-05-01 08:04:48,body,7-1
security,0928-01-29 17:16:39,of,8-6
way,0066-03-16 22:48:12,fall,3-1
fill,1485-08-16 06:23:26,other,5-4
citizen,0308-07-29 14:03:55,person,5-7
certainly,1042-06-18 21:07:10,gas,8-6
summer,1079-01-09 05:16:51,order,4-7
network,0014-10-07 16:34:20,draw,3-4
arm,1366-03-14 03:47:56,note,5-5
if,1798-11-12 12:05:22,candidate,8-5
official,0070-04-25 16:43:29,ten,5-6
allow,0450-12-03 16:48:03,election,8-8
as,0816-11-01 18:42:25,heart,6-8
door,1446-08-03 11:08:09,quickly,4-9
success,1038-09-13 10:21:40,speech,1-5
size,0867-08-16 02:03:26,each,8-4
wonder,0803-02-02 18:05:52,long,5-3
production,1171-11-14 16:25:27,social,8-7
college,1397-11-09 17:20:44,close,3-2
continue,0407-03-27 23:12:49,citizen,4-4
doctor,0875-02-14 02:26:41,light,3-8
group,1115-01-29 12:18:53,church,6-6
top,0136-10-13 18:10:58,threat,5-7
above,0534-06-16 09:54:54,gas,2-2
hour,0892-02-20 12:26:25,mention,2-4
change,0107-06-12 09:04:08,read,4-6
nice,0557-10-31 10:37:10,dog,9-7
physical,0857-06-12 00:05:35,great,9-6
officer,1086-01-17 08:29:27,much,8-3
protect,0167-03-16 20:04:00,five,8-2
whether,1516-12-16 09:55:04,western,9-5
party,1427-04-07 09:44:38,sit,8-4
we,1128-04-23 20:36:15,all,3-7
necessary,1956-05-01 13:29:29,professional,3-5
note,1944-06-11 02:23:51,same,5-6
east,0277-02-08 05:39:21,good,1-8
idea,1404-06-03 13:55:22,degree,9-8
ask,1506-11-07 17:50:28,produce,4-6
specific,0436-02-02 05:22:53,still,1-6
design,1605-12-17 08:00:21,real,4-3
team,0583-08-29 05:26:49,such,9-9
full,0168-07-03 01:29:50,the,3-6
media,0455-03-23 07:56:03,work,3-6
approach,0224-02-10 03:59:04,matter,7-8
practice,0940-01-18 22:06:27,after,6-7
fire,0356-10-23 11:37:56,where,2-9
action,0053-07-30 22:38:58,science,4-7
not,0289-04-08 23:47:48,modern,6-7
seat,1389-10-17 08:28:49,now,1-5
no,0339-09-06 08:04:36,cultural,6-1
